kod_chu,DRUH,KOD_LOKAL,POLE,ROK,ID_IND,SKUPINA,NAZEV_LOK,ID_ND_AKCE,ID_ND_LOK,DATUM,CILMON,TYP_IND,KLIC,UROVEN,IND_GRP,JEDNOTKA,LIM_IND,LIM_INDLIST,STAV_IND,HOD_IND
CZ0624130,Rhinolophus hipposideros,jeskyně Nová Dimenze,6666b,2023,POP_PRESENCE,Letouni,jeskyně Nová Dimenze,"13082887, 13082889",10134707,2023-12-31,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Nová Dratenická,6766a,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Nová Dratenická,14036442,11072204,2025-02-22,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Nová Dratenická,6766a,2025,CELKOVE_SUM,Letouni,jeskyně Nová Dratenická,14036442,11072204,2025-02-22,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Nová Dratenická,6766a,2025,POP_PRESENCE,Letouni,jeskyně Nová Dratenická,14036442,11072204,2025-02-22,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Nová Drátenická,6766a,2023,CELKOVE_HODNOCENI,Letouni,jeskyně Nová Drátenická,12249149,8992125,2023-02-25,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Nová Drátenická,6766a,2023,CELKOVE_SUM,Letouni,jeskyně Nová Drátenická,12249149,8992125,2023-02-25,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Nová Drátenická,6766a,2023,POP_PRESENCE,Letouni,jeskyně Nová Drátenická,12249149,8992125,2023-02-25,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Nová Rasovna,6666b,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Nová Rasovna,13456821,10695805,2025-01-30,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Nová Rasovna,6666b,2025,CELKOVE_SUM,Letouni,jeskyně Nová Rasovna,13456821,10695805,2025-01-30,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Nová Rasovna,6666b,2025,POP_PRESENCE,Letouni,jeskyně Nová Rasovna,13456821,10695805,2025-01-30,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Němcova 1,6666a,2023,CELKOVE_HODNOCENI,Letouni,jeskyně Němcova 1,12242034,8968250,2023-02-19,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Němcova 1,6666a,2023,CELKOVE_SUM,Letouni,jeskyně Němcova 1,12242034,8968250,2023-02-19,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Němcova 1,6666a,2023,POP_PRESENCE,Letouni,jeskyně Němcova 1,12242034,8968250,2023-02-19,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Němcova 2,6666a,2023,CELKOVE_HODNOCENI,Letouni,jeskyně Němcova 2,12242035,8968251,2023-02-19,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Němcova 2,6666a,2023,CELKOVE_SUM,Letouni,jeskyně Němcova 2,12242035,8968251,2023-02-19,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Němcova 2,6666a,2023,POP_PRESENCE,Letouni,jeskyně Němcova 2,12242035,8968251,2023-02-19,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Němcova II,6666a,2018,CELKOVE_HODNOCENI,Letouni,jeskyně Němcova II,"10542330, 10542331",6830852,2018-11-20,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Němcova II,6666a,2018,CELKOVE_SUM,Letouni,jeskyně Němcova II,"10542330, 10542331",6830852,2018-11-20,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Němcova II,6666a,2018,POP_PRESENCE,Letouni,jeskyně Němcova II,"10542330, 10542331",6830852,2018-11-20,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Osmnáctka,6666a,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Osmnáctka,14092777,11151674,2025-04-12,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Osmnáctka,6666a,2025,CELKOVE_SUM,Letouni,jeskyně Osmnáctka,14092777,11151674,2025-04-12,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Osmnáctka,6666a,2025,POP_PRESENCE,Letouni,jeskyně Osmnáctka,14092777,11151674,2025-04-12,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Pekárna,6766c,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Pekárna,"13771829, 14100232, 15448864",10808500,2025-11-24,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Pekárna,6766c,2025,CELKOVE_SUM,Letouni,jeskyně Pekárna,"13771829, 14100232, 15448864",10808500,2025-11-24,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Pekárna,6766c,2025,POP_PRESENCE,Letouni,jeskyně Pekárna,"13771829, 14100232, 15448864",10808500,2025-11-24,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Piková dáma,6666b,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Piková dáma,13451929,10688883,2025-01-24,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Piková dáma,6666b,2025,CELKOVE_SUM,Letouni,jeskyně Piková dáma,13451929,10688883,2025-01-24,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Piková dáma,6666b,2025,POP_PRESENCE,Letouni,jeskyně Piková dáma,13451929,10688883,2025-01-24,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Plánivy,6666b,2024,CELKOVE_HODNOCENI,Letouni,jeskyně Plánivy,13138900,10244538,2024-11-15,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Plánivy,6666b,2024,CELKOVE_SUM,Letouni,jeskyně Plánivy,13138900,10244538,2024-11-15,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Plánivy,6666b,2024,POP_PRESENCE,Letouni,jeskyně Plánivy,13138900,10244538,2024-11-15,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Pravěkých symbolů,6666b,2023,CELKOVE_HODNOCENI,Letouni,jeskyně Pravěkých symbolů,"13082886, 13082888",10134706,2023-12-31,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Pravěkých symbolů,6666b,2023,CELKOVE_SUM,Letouni,jeskyně Pravěkých symbolů,"13082886, 13082888",10134706,2023-12-31,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Pravěkých symbolů,6666b,2023,POP_PRESENCE,Letouni,jeskyně Pravěkých symbolů,"13082886, 13082888",10134706,2023-12-31,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Pustožlebská zazděná,6666a,2026,CELKOVE_HODNOCENI,Letouni,jeskyně Pustožlebská zazděná,15571662,12920658,2026-02-06,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Pustožlebská zazděná,6666a,2026,CELKOVE_SUM,Letouni,jeskyně Pustožlebská zazděná,15571662,12920658,2026-02-06,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Pustožlebská zazděná,6666a,2026,POP_PRESENCE,Letouni,jeskyně Pustožlebská zazděná,15571662,12920658,2026-02-06,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně S Oky,6666b,2024,CELKOVE_HODNOCENI,Letouni,jeskyně S Oky,"12791596, 12799899, 13145967",9615163,2024-11-22,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně S Oky,6666b,2024,CELKOVE_SUM,Letouni,jeskyně S Oky,"12791596, 12799899, 13145967",9615163,2024-11-22,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně S Oky,6666b,2024,POP_PRESENCE,Letouni,jeskyně S Oky,"12791596, 12799899, 13145967",9615163,2024-11-22,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně SOky,6666b,2026,CELKOVE_HODNOCENI,Letouni,jeskyně SOky,15535113,12884368,2026-01-13,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně SOky,6666b,2026,CELKOVE_SUM,Letouni,jeskyně SOky,15535113,12884368,2026-01-13,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně SOky,6666b,2026,POP_PRESENCE,Letouni,jeskyně SOky,15535113,12884368,2026-01-13,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Sedmnáctka,6666a,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Sedmnáctka,"13820709, 15620710",10845566,2025-03-03,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Sedmnáctka,6666a,2025,CELKOVE_SUM,Letouni,jeskyně Sedmnáctka,"13820709, 15620710",10845566,2025-03-03,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Sedmnáctka,6666a,2025,POP_PRESENCE,Letouni,jeskyně Sedmnáctka,"13820709, 15620710",10845566,2025-03-03,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Silvestrovka,6766a,2022,CELKOVE_HODNOCENI,Letouni,jeskyně Silvestrovka,11747014,8275738,2022-02-03,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Silvestrovka,6766a,2022,CELKOVE_SUM,Letouni,jeskyně Silvestrovka,11747014,8275738,2022-02-03,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Silvestrovka,6766a,2022,POP_PRESENCE,Letouni,jeskyně Silvestrovka,11747014,8275738,2022-02-03,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Sonda pod Jedničkou,6566d,2023,CELKOVE_HODNOCENI,Letouni,jeskyně Sonda pod Jedničkou,12247318,8986488,2023-03-13,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Sonda pod Jedničkou,6566d,2023,CELKOVE_SUM,Letouni,jeskyně Sonda pod Jedničkou,12247318,8986488,2023-03-13,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Sonda pod Jedničkou,6566d,2023,POP_PRESENCE,Letouni,jeskyně Sonda pod Jedničkou,12247318,8986488,2023-03-13,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Spirálka,6666b,2024,CELKOVE_HODNOCENI,Letouni,jeskyně Spirálka,13446850,10681990,2024-12-28,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Spirálka,6666b,2024,CELKOVE_SUM,Letouni,jeskyně Spirálka,13446850,10681990,2024-12-28,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Spirálka,6666b,2024,POP_PRESENCE,Letouni,jeskyně Spirálka,13446850,10681990,2024-12-28,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Stará Dratenická,6766a,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Stará Dratenická,13776888,10815555,2025-02-22,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Stará Dratenická,6766a,2025,CELKOVE_SUM,Letouni,jeskyně Stará Dratenická,13776888,10815555,2025-02-22,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Stará Dratenická,6766a,2025,POP_PRESENCE,Letouni,jeskyně Stará Dratenická,13776888,10815555,2025-02-22,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Stará Drátenická,6766a,2024,CELKOVE_HODNOCENI,Letouni,jeskyně Stará Drátenická,12967732,9900677,2024-02-24,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Stará Drátenická,6766a,2024,CELKOVE_SUM,Letouni,jeskyně Stará Drátenická,12967732,9900677,2024-02-24,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Stará Drátenická,6766a,2024,POP_PRESENCE,Letouni,jeskyně Stará Drátenická,12967732,9900677,2024-02-24,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Stará drátenická,6766a,2017,CELKOVE_HODNOCENI,Letouni,jeskyně Stará drátenická,9809637,6064697,2017-02-25,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Stará drátenická,6766a,2017,CELKOVE_SUM,Letouni,jeskyně Stará drátenická,9809637,6064697,2017-02-25,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Stará drátenická,6766a,2017,POP_PRESENCE,Letouni,jeskyně Stará drátenická,9809637,6064697,2017-02-25,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Suchožlebská zazděná,6666a,2026,CELKOVE_HODNOCENI,Letouni,jeskyně Suchožlebská zazděná,15569204,12916710,2026-02-04,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Suchožlebská zazděná,6666a,2026,CELKOVE_SUM,Letouni,jeskyně Suchožlebská zazděná,15569204,12916710,2026-02-04,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Suchožlebská zazděná,6666a,2026,POP_PRESENCE,Letouni,jeskyně Suchožlebská zazděná,15569204,12916710,2026-02-04,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně U tří síní,6666a,2020,CELKOVE_HODNOCENI,Letouni,jeskyně U tří síní,11258811,7632479,2020-11-15,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně U tří síní,6666a,2020,CELKOVE_SUM,Letouni,jeskyně U tří síní,11258811,7632479,2020-11-15,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně U tří síní,6666a,2020,POP_PRESENCE,Letouni,jeskyně U tří síní,11258811,7632479,2020-11-15,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně V Buči,6566d,2023,CELKOVE_HODNOCENI,Letouni,jeskyně V Buči,12502069,9257356,2023-03-05,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně V Buči,6566d,2023,CELKOVE_SUM,Letouni,jeskyně V Buči,12502069,9257356,2023-03-05,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně V Buči,6566d,2023,POP_PRESENCE,Letouni,jeskyně V Buči,12502069,9257356,2023-03-05,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně V Habříčku,6766a,2025,CELKOVE_HODNOCENI,Letouni,jeskyně V Habříčku,14036446,11072208,2025-02-22,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně V Habříčku,6766a,2025,CELKOVE_SUM,Letouni,jeskyně V Habříčku,14036446,11072208,2025-02-22,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně V Habříčku,6766a,2025,POP_PRESENCE,Letouni,jeskyně V Habříčku,14036446,11072208,2025-02-22,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně V Panském klínku,6666b,2019,CELKOVE_HODNOCENI,Letouni,jeskyně V Panském klínku,11744532,8271975,2019-02-25,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně V Panském klínku,6666b,2019,CELKOVE_SUM,Letouni,jeskyně V Panském klínku,11744532,8271975,2019-02-25,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně V Panském klínku,6666b,2019,POP_PRESENCE,Letouni,jeskyně V Panském klínku,11744532,8271975,2019-02-25,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně V Pánském klínku,6666b,2026,CELKOVE_HODNOCENI,Letouni,jeskyně V Pánském klínku,15565003,12912151,2026-01-29,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně V Pánském klínku,6666b,2026,CELKOVE_SUM,Letouni,jeskyně V Pánském klínku,15565003,12912151,2026-01-29,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně V Pánském klínku,6666b,2026,POP_PRESENCE,Letouni,jeskyně V Pánském klínku,15565003,12912151,2026-01-29,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně V lomu Velká Dohoda - střední patro,6666b,2016,CELKOVE_HODNOCENI,Letouni,jeskyně V lomu Velká Dohoda - střední patro,9793056,6051227,2016-11-21,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně V lomu Velká Dohoda - střední patro,6666b,2016,CELKOVE_SUM,Letouni,jeskyně V lomu Velká Dohoda - střední patro,9793056,6051227,2016-11-21,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně V lomu Velká Dohoda - střední patro,6666b,2016,POP_PRESENCE,Letouni,jeskyně V lomu Velká Dohoda - střední patro,9793056,6051227,2016-11-21,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně V lomu Velká Dohoda - vodní propast,6666b,2016,CELKOVE_HODNOCENI,Letouni,jeskyně V lomu Velká Dohoda - vodní propast,9793055,6051226,2016-11-21,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně V lomu Velká Dohoda - vodní propast,6666b,2016,CELKOVE_SUM,Letouni,jeskyně V lomu Velká Dohoda - vodní propast,9793055,6051226,2016-11-21,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně V lomu Velká Dohoda - vodní propast,6666b,2016,POP_PRESENCE,Letouni,jeskyně V lomu Velká Dohoda - vodní propast,9793055,6051226,2016-11-21,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Vavřinecké paleoponory,6666a,2020,CELKOVE_HODNOCENI,Letouni,jeskyně Vavřinecké paleoponory,11258812,7632480,2020-11-15,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Vavřinecké paleoponory,6666a,2020,CELKOVE_SUM,Letouni,jeskyně Vavřinecké paleoponory,11258812,7632480,2020-11-15,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Vavřinecké paleoponory,6666a,2020,POP_PRESENCE,Letouni,jeskyně Vavřinecké paleoponory,11258812,7632480,2020-11-15,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Výpustek,6766a,2025,CELKOVE_HODNOCENI,Letouni,jeskyně Výpustek,"13456569, 13776887, 15468234",10695201,2025-11-28,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Výpustek,6766a,2025,CELKOVE_SUM,Letouni,jeskyně Výpustek,"13456569, 13776887, 15468234",10695201,2025-11-28,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Výpustek,6766a,2025,POP_PRESENCE,Letouni,jeskyně Výpustek,"13456569, 13776887, 15468234",10695201,2025-11-28,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně za bufetem,6666a,2026,CELKOVE_HODNOCENI,Letouni,jeskyně za bufetem,15570244,12918626,2026-02-06,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně za bufetem,6666a,2026,CELKOVE_SUM,Letouni,jeskyně za bufetem,15570244,12918626,2026-02-06,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně za bufetem,6666a,2026,POP_PRESENCE,Letouni,jeskyně za bufetem,15570244,12918626,2026-02-06,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Řečiště,6666a,2016,CELKOVE_HODNOCENI,Letouni,jeskyně Řečiště,9796873,6054588,2016-11-27,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Řečiště,6666a,2016,CELKOVE_SUM,Letouni,jeskyně Řečiště,9796873,6054588,2016-11-27,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Řečiště,6666a,2016,POP_PRESENCE,Letouni,jeskyně Řečiště,9796873,6054588,2016-11-27,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Šachta Adamováků,6666b,2021,CELKOVE_HODNOCENI,Letouni,jeskyně Šachta Adamováků,11312051,7784899,2021-02-27,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Šachta Adamováků,6666b,2021,CELKOVE_SUM,Letouni,jeskyně Šachta Adamováků,11312051,7784899,2021-02-27,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Šachta Adamováků,6666b,2021,POP_PRESENCE,Letouni,jeskyně Šachta Adamováků,11312051,7784899,2021-02-27,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyně Štajgrovka,6666a,2026,CELKOVE_HODNOCENI,Letouni,jeskyně Štajgrovka,15552039,12905331,2026-01-26,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyně Štajgrovka,6666a,2026,CELKOVE_SUM,Letouni,jeskyně Štajgrovka,15552039,12905331,2026-01-26,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyně Štajgrovka,6666a,2026,POP_PRESENCE,Letouni,jeskyně Štajgrovka,15552039,12905331,2026-01-26,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,jeskyněě Komínová,6666a,2022,CELKOVE_HODNOCENI,Letouni,jeskyněě Komínová,11748756,8278813,2022-02-11,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,jeskyněě Komínová,6666a,2022,CELKOVE_SUM,Letouni,jeskyněě Komínová,11748756,8278813,2022-02-11,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,jeskyněě Komínová,6666a,2022,POP_PRESENCE,Letouni,jeskyněě Komínová,11748756,8278813,2022-02-11,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,vstupní část Sloupsko-šošůvských j.,6566c,2024,CELKOVE_HODNOCENI,Letouni,vstupní část Sloupsko-šošůvských j.,12791600,9615167,2024-01-10,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,vstupní část Sloupsko-šošůvských j.,6566c,2024,CELKOVE_SUM,Letouni,vstupní část Sloupsko-šošůvských j.,12791600,9615167,2024-01-10,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,vstupní část Sloupsko-šošůvských j.,6566c,2024,POP_PRESENCE,Letouni,vstupní část Sloupsko-šošůvských j.,12791600,9615167,2024-01-10,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,Úmrlčí jeskyně,6666a,2024,CELKOVE_HODNOCENI,Letouni,Úmrlčí jeskyně,"12780245, 12791597, 12804522, 12839960, 13126497, 13137602",9601805,2024-11-15,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,Úmrlčí jeskyně,6666a,2024,CELKOVE_SUM,Letouni,Úmrlčí jeskyně,"12780245, 12791597, 12804522, 12839960, 13126497, 13137602",9601805,2024-11-15,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,Úmrlčí jeskyně,6666a,2024,POP_PRESENCE,Letouni,Úmrlčí jeskyně,"12780245, 12791597, 12804522, 12839960, 13126497, 13137602",9601805,2024-11-15,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
CZ0624130,Rhinolophus hipposideros,Černá propast,6566c,2021,CELKOVE_HODNOCENI,Letouni,Černá propast,11311710,7784213,2021-02-08,0,NA,NA,lok,NA,NA,NA,NA,1,dobrý
CZ0624130,Rhinolophus hipposideros,Černá propast,6566c,2021,CELKOVE_SUM,Letouni,Černá propast,11311710,7784213,2021-02-08,0,NA,NA,NA,NA,NA,,,NA,1
CZ0624130,Rhinolophus hipposideros,Černá propast,6566c,2021,POP_PRESENCE,Letouni,Černá propast,11311710,7784213,2021-02-08,0,val,ano,lok,val,přítomnost druhu,ano,ano,1,ano
