ID_ND_NALEZ,IDX_ND_AKCE,DRUH,CESKE_JME,AUTOR,DATUM_OD,DATUM_DO,IDX_ND_LOK,LOKALITA,KOD_LOKALITY,SKUPINA,EVL,PROC_EVL,NEGATIVNI,IDX_ND_LOKALIZACE,MAX_PROC,POLE,DATUM,DEN,MESIC,ROK,kod_chu,nazev_chu,KOD_LOKAL,CILMON,POCITANO_CLEAN,STAV_IND,ID_IND,HOD_IND,TYP_IND,LIM_IND,JEDNOTKA,KLIC,UROVEN,pozn,LIM_INDLIST,IND_GRP
26510603,8520475,Rhinolophus hipposideros,vrápenec malý,Gaisler Jiří#Koutný Petr#Chytil Josef,12.01.2012,12.01.2012,5061811,Lednice - sklepy pod zámkem a Licht. jeskyně,256,Letouni,CZ0623016: Lednice - zámek,100,0,5061811,100,7166d,2012-01-12,12,1,2012,CZ0623016,Lednice - zámek,Lednice - sklepy pod zámkem a Licht. jeskyně,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26510603,8520475,Rhinolophus hipposideros,vrápenec malý,Gaisler Jiří#Koutný Petr#Chytil Josef,12.01.2012,12.01.2012,5061811,Lednice - sklepy pod zámkem a Licht. jeskyně,256,Letouni,CZ0623016: Lednice - zámek,100,0,5061811,100,7166d,2012-01-12,12,1,2012,CZ0623016,Lednice - zámek,Lednice - sklepy pod zámkem a Licht. jeskyně,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26510605,8520477,Rhinolophus hipposideros,vrápenec malý,Chytil Josef#Gaisler Jiří#Koutný Petr,12.01.2012,12.01.2012,5061813,Lednice - sklepy pod zámeckým skleníkem,258,Letouni,CZ0623016: Lednice - zámek,100,0,5061813,100,7166d,2012-01-12,12,1,2012,CZ0623016,Lednice - zámek,Lednice - sklepy pod zámeckým skleníkem,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26510605,8520477,Rhinolophus hipposideros,vrápenec malý,Chytil Josef#Gaisler Jiří#Koutný Petr,12.01.2012,12.01.2012,5061813,Lednice - sklepy pod zámeckým skleníkem,258,Letouni,CZ0623016: Lednice - zámek,100,0,5061813,100,7166d,2012-01-12,12,1,2012,CZ0623016,Lednice - zámek,Lednice - sklepy pod zámeckým skleníkem,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26510666,8520482,Rhinolophus hipposideros,vrápenec malý,Chytil Josef#Gaisler Jiří#Koutný Petr,12.01.2012,12.01.2012,5061820,Na Turoldu - jeskyně,259,Letouni,CZ0624098: Turold,100,0,5061820,100,7165d,2012-01-12,12,1,2012,CZ0624098,Turold,Na Turoldu - jeskyně,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26510666,8520482,Rhinolophus hipposideros,vrápenec malý,Chytil Josef#Gaisler Jiří#Koutný Petr,12.01.2012,12.01.2012,5061820,Na Turoldu - jeskyně,259,Letouni,CZ0624098: Turold,100,0,5061820,100,7165d,2012-01-12,12,1,2012,CZ0624098,Turold,Na Turoldu - jeskyně,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26510672,8520485,Rhinolophus hipposideros,vrápenec malý,Reiter Antonín,26.01.2012,26.01.2012,5061822,Uherčice - zámek,420,Letouni,CZ0623718: Uherčice - zámek,100,0,5061822,100,7059d,2012-01-26,26,1,2012,CZ0623718,Uherčice - zámek,Uherčice - zámek,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26510672,8520485,Rhinolophus hipposideros,vrápenec malý,Reiter Antonín,26.01.2012,26.01.2012,5061822,Uherčice - zámek,420,Letouni,CZ0623718: Uherčice - zámek,100,0,5061822,100,7059d,2012-01-26,26,1,2012,CZ0623718,Uherčice - zámek,Uherčice - zámek,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26510796,8520490,Rhinolophus hipposideros,vrápenec malý,Reiter Antonín,25.01.2012,25.01.2012,5061828,Novohrádecký mlýn - štola,281,Letouni,CZ0624096: Podyjí,100,0,5061828,100,7161c,2012-01-25,25,1,2012,CZ0624096,Podyjí,Novohrádecký mlýn - štola,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26510796,8520490,Rhinolophus hipposideros,vrápenec malý,Reiter Antonín,25.01.2012,25.01.2012,5061828,Novohrádecký mlýn - štola,281,Letouni,CZ0624096: Podyjí,100,0,5061828,100,7161c,2012-01-25,25,1,2012,CZ0624096,Podyjí,Novohrádecký mlýn - štola,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26510798,8520491,Rhinolophus hipposideros,vrápenec malý,Reiter Antonín,25.01.2012,25.01.2012,5061829,Nový Hrádek - sklepy,282,Letouni,CZ0624096: Podyjí,100,0,5061829,100,7161c,2012-01-25,25,1,2012,CZ0624096,Podyjí,Nový Hrádek - sklepy,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26510798,8520491,Rhinolophus hipposideros,vrápenec malý,Reiter Antonín,25.01.2012,25.01.2012,5061829,Nový Hrádek - sklepy,282,Letouni,CZ0624096: Podyjí,100,0,5061829,100,7161c,2012-01-25,25,1,2012,CZ0624096,Podyjí,Nový Hrádek - sklepy,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26510803,8520492,Rhinolophus hipposideros,vrápenec malý,Reiter Antonín,30.01.2012,30.01.2012,5061830,Ledové sluje,277,Letouni,CZ0624096: Podyjí,100,0,5061830,100,7161a,2012-01-30,30,1,2012,CZ0624096,Podyjí,Ledové sluje,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26510803,8520492,Rhinolophus hipposideros,vrápenec malý,Reiter Antonín,30.01.2012,30.01.2012,5061830,Ledové sluje,277,Letouni,CZ0624096: Podyjí,100,0,5061830,100,7161a,2012-01-30,30,1,2012,CZ0624096,Podyjí,Ledové sluje,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26510835,8520499,Rhinolophus hipposideros,vrápenec malý,Koudelka Martin,28.01.2012,28.01.2012,5061837,Javoříčko - jeskyně Zkamenělý zámek,731,Letouni,CZ0714080: Špraněk,100,0,5061837,100,6367a,2012-01-28,28,1,2012,CZ0714080,Špraněk,Javoříčko - jeskyně Zkamenělý zámek,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26510835,8520499,Rhinolophus hipposideros,vrápenec malý,Koudelka Martin,28.01.2012,28.01.2012,5061837,Javoříčko - jeskyně Zkamenělý zámek,731,Letouni,CZ0714080: Špraněk,100,0,5061837,100,6367a,2012-01-28,28,1,2012,CZ0714080,Špraněk,Javoříčko - jeskyně Zkamenělý zámek,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26513045,8521182,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,28.01.2012,28.01.2012,1279617,EVL Čermná - důl Potlachový,CZ0813770,Letouni,CZ0813770: Čermná - důl Potlachový,100,0,1279617,100,6272a,2012-01-28,28,1,2012,CZ0813770,Čermná - důl Potlachový,EVL Čermná - důl Potlachový,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26513045,8521182,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,28.01.2012,28.01.2012,1279617,EVL Čermná - důl Potlachový,CZ0813770,Letouni,CZ0813770: Čermná - důl Potlachový,100,0,1279617,100,6272a,2012-01-28,28,1,2012,CZ0813770,Čermná - důl Potlachový,EVL Čermná - důl Potlachový,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26513050,8521183,Rhinolophus hipposideros,vrápenec malý,Wagner Josef#Lenart Jan,10.03.2012,10.03.2012,5061990,Ondrášovy díry,288,Letouni,CZ0724089: Beskydy,100,0,5061990,100,6476b,2012-03-10,10,3,2012,CZ0724089,Beskydy,Ondrášovy díry,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26513050,8521183,Rhinolophus hipposideros,vrápenec malý,Wagner Josef#Lenart Jan,10.03.2012,10.03.2012,5061990,Ondrášovy díry,288,Letouni,CZ0724089: Beskydy,100,0,5061990,100,6476b,2012-03-10,10,3,2012,CZ0724089,Beskydy,Ondrášovy díry,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26513074,8521189,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,26.02.2012,26.02.2012,5061993,Ruda I ( Jáma Za hřbitovem),291,Letouni,CZ0810018: Sovinec,100,0,5061993,100,6169a,2012-02-26,26,2,2012,CZ0810018,Sovinec,Ruda I ( Jáma Za hřbitovem),0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26513074,8521189,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,26.02.2012,26.02.2012,5061993,Ruda I ( Jáma Za hřbitovem),291,Letouni,CZ0810018: Sovinec,100,0,5061993,100,6169a,2012-02-26,26,2,2012,CZ0810018,Sovinec,Ruda I ( Jáma Za hřbitovem),0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26513116,8521196,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,17.03.2012,17.03.2012,5061999,Kněhyňská jeskyně,296,Letouni,CZ0724089: Beskydy,100,0,5061999,100,6575b,2012-03-17,17,3,2012,CZ0724089,Beskydy,Kněhyňská jeskyně,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26513116,8521196,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,17.03.2012,17.03.2012,5061999,Kněhyňská jeskyně,296,Letouni,CZ0724089: Beskydy,100,0,5061999,100,6575b,2012-03-17,17,3,2012,CZ0724089,Beskydy,Kněhyňská jeskyně,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26513120,8521197,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,10.03.2012,10.03.2012,5062000,Jeskyně Cyrilka,297,Letouni,CZ0724089: Beskydy,100,0,5062000,100,6575b,2012-03-10,10,3,2012,CZ0724089,Beskydy,Jeskyně Cyrilka,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26513120,8521197,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,10.03.2012,10.03.2012,5062000,Jeskyně Cyrilka,297,Letouni,CZ0724089: Beskydy,100,0,5062000,100,6575b,2012-03-10,10,3,2012,CZ0724089,Beskydy,Jeskyně Cyrilka,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26513133,8521204,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,11.03.2012,11.03.2012,5062007,Marie Pomocná III - štola,285,Letouni,CZ0713742: Štola Marie Pomocná,100,0,5062007,100,5770c,2012-03-11,11,3,2012,CZ0713742,Štola Marie Pomocná,Marie Pomocná III - štola,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26513133,8521204,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,11.03.2012,11.03.2012,5062007,Marie Pomocná III - štola,285,Letouni,CZ0713742: Štola Marie Pomocná,100,0,5062007,100,5770c,2012-03-11,11,3,2012,CZ0713742,Štola Marie Pomocná,Marie Pomocná III - štola,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26513152,8521211,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,21.01.2012,21.01.2012,5062014,jeskyně Velryba,196,Letouni,CZ0724089: Beskydy,100,0,5062014,100,6774c,2012-01-21,21,1,2012,CZ0724089,Beskydy,jeskyně Velryba,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26513152,8521211,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,21.01.2012,21.01.2012,5062014,jeskyně Velryba,196,Letouni,CZ0724089: Beskydy,100,0,5062014,100,6774c,2012-01-21,21,1,2012,CZ0724089,Beskydy,jeskyně Velryba,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26513155,8521213,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,26.01.2012,26.01.2012,5062016,Sintrová štola,195,Letouni,CZ0723759: Štola Sintrová,100,0,5062016,100,6773a,2012-01-26,26,1,2012,CZ0723759,Štola Sintrová,Sintrová štola,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26513155,8521213,Rhinolophus hipposideros,vrápenec malý,Wagner Josef,26.01.2012,26.01.2012,5062016,Sintrová štola,195,Letouni,CZ0723759: Štola Sintrová,100,0,5062016,100,6773a,2012-01-26,26,1,2012,CZ0723759,Štola Sintrová,Sintrová štola,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515449,8521798,Rhinolophus hipposideros,vrápenec malý,Bartonička Tomáš#Horáček Daniel#Jóža Miroslav,04.02.2012,04.02.2012,5062293,"Malá Morávka, Nad Jelení cestou - štola č.9",166,Letouni,CZ0813763: Javorový vrch,100,0,5062293,100,5969d,2012-02-04,4,2,2012,CZ0813763,Javorový vrch,"Malá Morávka, Nad Jelení cestou - štola č.9",0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515449,8521798,Rhinolophus hipposideros,vrápenec malý,Bartonička Tomáš#Horáček Daniel#Jóža Miroslav,04.02.2012,04.02.2012,5062293,"Malá Morávka, Nad Jelení cestou - štola č.9",166,Letouni,CZ0813763: Javorový vrch,100,0,5062293,100,5969d,2012-02-04,4,2,2012,CZ0813763,Javorový vrch,"Malá Morávka, Nad Jelení cestou - štola č.9",0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515452,8521799,Rhinolophus hipposideros,vrápenec malý,Bartonička Tomáš#Horáček Daniel#Jóža Miroslav,04.02.2012,04.02.2012,5062294,"Malá Morávka, Nad Jelení cestou - štola č.2",161,Letouni,CZ0813763: Javorový vrch,100,0,5062294,100,5969d,2012-02-04,4,2,2012,CZ0813763,Javorový vrch,"Malá Morávka, Nad Jelení cestou - štola č.2",0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515452,8521799,Rhinolophus hipposideros,vrápenec malý,Bartonička Tomáš#Horáček Daniel#Jóža Miroslav,04.02.2012,04.02.2012,5062294,"Malá Morávka, Nad Jelení cestou - štola č.2",161,Letouni,CZ0813763: Javorový vrch,100,0,5062294,100,5969d,2012-02-04,4,2,2012,CZ0813763,Javorový vrch,"Malá Morávka, Nad Jelení cestou - štola č.2",0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515455,8521801,Rhinolophus hipposideros,vrápenec malý,Gaisler Jiří,21.02.2012,21.02.2012,5062296,"Stránská skála, Hlavní štola",197,Letouni,CZ0624020: Stránská skála,100,0,5062296,100,6866a,2012-02-21,21,2,2012,CZ0624020,Stránská skála,"Stránská skála, Hlavní štola",0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515455,8521801,Rhinolophus hipposideros,vrápenec malý,Gaisler Jiří,21.02.2012,21.02.2012,5062296,"Stránská skála, Hlavní štola",197,Letouni,CZ0624020: Stránská skála,100,0,5062296,100,6866a,2012-02-21,21,2,2012,CZ0624020,Stránská skála,"Stránská skála, Hlavní štola",0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515472,8521806,Rhinolophus hipposideros,vrápenec malý,Káňa Vlastislav,18.02.2012,18.02.2012,5062301,Květnice - Čtyřpatrová štola,172,Letouni,CZ0624065: Květnice,100,0,5062301,100,6664b,2012-02-18,18,2,2012,CZ0624065,Květnice,Květnice - Čtyřpatrová štola,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515472,8521806,Rhinolophus hipposideros,vrápenec malý,Káňa Vlastislav,18.02.2012,18.02.2012,5062301,Květnice - Čtyřpatrová štola,172,Letouni,CZ0624065: Květnice,100,0,5062301,100,6664b,2012-02-18,18,2,2012,CZ0624065,Květnice,Květnice - Čtyřpatrová štola,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515542,8521808,Rhinolophus hipposideros,vrápenec malý,Káňa Vlastislav,18.02.2012,18.02.2012,5062302,Květnice - štola Královna,169,Letouni,CZ0624065: Květnice,100,0,5062302,100,6664b,2012-02-18,18,2,2012,CZ0624065,Květnice,Květnice - štola Královna,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515542,8521808,Rhinolophus hipposideros,vrápenec malý,Káňa Vlastislav,18.02.2012,18.02.2012,5062302,Květnice - štola Královna,169,Letouni,CZ0624065: Květnice,100,0,5062302,100,6664b,2012-02-18,18,2,2012,CZ0624065,Květnice,Květnice - štola Královna,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515570,8521811,Rhinolophus hipposideros,vrápenec malý,Káňa Vlastislav#Kovařík Miroslav#Zima Jan,03.03.2012,03.03.2012,5062303,Býčí skála,18,Letouni,CZ0624130: Moravský kras,100,0,5062303,100,6666c,2012-03-03,3,3,2012,CZ0624130,Moravský kras,Býčí skála,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515570,8521811,Rhinolophus hipposideros,vrápenec malý,Káňa Vlastislav#Kovařík Miroslav#Zima Jan,03.03.2012,03.03.2012,5062303,Býčí skála,18,Letouni,CZ0624130: Moravský kras,100,0,5062303,100,6666c,2012-03-03,3,3,2012,CZ0624130,Moravský kras,Býčí skála,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515636,8521817,Rhinolophus hipposideros,vrápenec malý,Řehák Zdeněk#Gaisler Jiří,17.02.2012,17.02.2012,5062308,Ochozská jeskyně - Stará Ochozská,8,Letouni,CZ0624130: Moravský kras,100,0,5062308,100,6766d,2012-02-17,17,2,2012,CZ0624130,Moravský kras,Ochozská jeskyně - Stará Ochozská,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515636,8521817,Rhinolophus hipposideros,vrápenec malý,Řehák Zdeněk#Gaisler Jiří,17.02.2012,17.02.2012,5062308,Ochozská jeskyně - Stará Ochozská,8,Letouni,CZ0624130: Moravský kras,100,0,5062308,100,6766d,2012-02-17,17,2,2012,CZ0624130,Moravský kras,Ochozská jeskyně - Stará Ochozská,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515644,8521819,Rhinolophus hipposideros,vrápenec malý,Řehák Zdeněk,17.02.2012,17.02.2012,5062310,Netopýrka - jeskyně,10,Letouni,CZ0624130: Moravský kras,100,0,5062310,100,6766c,2012-02-17,17,2,2012,CZ0624130,Moravský kras,Netopýrka - jeskyně,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515644,8521819,Rhinolophus hipposideros,vrápenec malý,Řehák Zdeněk,17.02.2012,17.02.2012,5062310,Netopýrka - jeskyně,10,Letouni,CZ0624130: Moravský kras,100,0,5062310,100,6766c,2012-02-17,17,2,2012,CZ0624130,Moravský kras,Netopýrka - jeskyně,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515646,8521820,Rhinolophus hipposideros,vrápenec malý,Řehák Zdeněk,17.02.2012,17.02.2012,5062311,Málčina jeskyně,9,Letouni,CZ0624130: Moravský kras,100,0,5062311,100,6766c,2012-02-17,17,2,2012,CZ0624130,Moravský kras,Málčina jeskyně,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515646,8521820,Rhinolophus hipposideros,vrápenec malý,Řehák Zdeněk,17.02.2012,17.02.2012,5062311,Málčina jeskyně,9,Letouni,CZ0624130: Moravský kras,100,0,5062311,100,6766c,2012-02-17,17,2,2012,CZ0624130,Moravský kras,Málčina jeskyně,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515648,8521821,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,04.02.2012,04.02.2012,5062312,Jeskyně Arnoldka,82,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062312,100,6051a,2012-02-04,4,2,2012,CZ0214017,Karlštejn - Koda,Jeskyně Arnoldka,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515648,8521821,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,04.02.2012,04.02.2012,5062312,Jeskyně Arnoldka,82,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062312,100,6051a,2012-02-04,4,2,2012,CZ0214017,Karlštejn - Koda,Jeskyně Arnoldka,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515766,8521873,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,30.01.2012,30.01.2012,5062322,Beranův lom - štola,90,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062322,100,6050d,2012-01-30,30,1,2012,CZ0214017,Karlštejn - Koda,Beranův lom - štola,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515766,8521873,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,30.01.2012,30.01.2012,5062322,Beranův lom - štola,90,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062322,100,6050d,2012-01-30,30,1,2012,CZ0214017,Karlštejn - Koda,Beranův lom - štola,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515843,8521909,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,05.02.2012,05.02.2012,5062332,Rudolfova jeskyně,91,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062332,100,6051c,2012-02-05,5,2,2012,CZ0214017,Karlštejn - Koda,Rudolfova jeskyně,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515843,8521909,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,05.02.2012,05.02.2012,5062332,Rudolfova jeskyně,91,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062332,100,6051c,2012-02-05,5,2,2012,CZ0214017,Karlštejn - Koda,Rudolfova jeskyně,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515848,8521912,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,30.01.2012,30.01.2012,5062333,Na Jarnici - štola,92,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062333,100,6051c,2012-01-30,30,1,2012,CZ0214017,Karlštejn - Koda,Na Jarnici - štola,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515848,8521912,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,30.01.2012,30.01.2012,5062333,Na Jarnici - štola,92,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062333,100,6051c,2012-01-30,30,1,2012,CZ0214017,Karlštejn - Koda,Na Jarnici - štola,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515872,8521929,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,02.02.2012,02.02.2012,5062351,Romanovského štola,97,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062351,100,6051a,2012-02-02,2,2,2012,CZ0214017,Karlštejn - Koda,Romanovského štola,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515872,8521929,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,02.02.2012,02.02.2012,5062351,Romanovského štola,97,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062351,100,6051a,2012-02-02,2,2,2012,CZ0214017,Karlštejn - Koda,Romanovského štola,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26515878,8521931,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,02.02.2012,02.02.2012,5062351,Romanovského štola,97,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062351,100,6051a,2012-02-02,2,2,2012,CZ0214017,Karlštejn - Koda,Romanovského štola,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26515878,8521931,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,02.02.2012,02.02.2012,5062351,Romanovského štola,97,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062351,100,6051a,2012-02-02,2,2,2012,CZ0214017,Karlštejn - Koda,Romanovského štola,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26518070,8522390,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,02.02.2012,02.02.2012,5062354,Gaislerova štola,98,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062354,100,6051a,2012-02-02,2,2,2012,CZ0214017,Karlštejn - Koda,Gaislerova štola,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26518070,8522390,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,02.02.2012,02.02.2012,5062354,Gaislerova štola,98,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062354,100,6051a,2012-02-02,2,2,2012,CZ0214017,Karlštejn - Koda,Gaislerova štola,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26518076,8522391,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,02.02.2012,02.02.2012,5062654,Velikonoční štola,371,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062654,100,6051a,2012-02-02,2,2,2012,CZ0214017,Karlštejn - Koda,Velikonoční štola,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
26518076,8522391,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,02.02.2012,02.02.2012,5062654,Velikonoční štola,371,Letouni,CZ0214017: Karlštejn - Koda,100,0,5062654,100,6051a,2012-02-02,2,2,2012,CZ0214017,Karlštejn - Koda,Velikonoční štola,0,jedinci,1,POP_PRESENCE,ano,val,ano,přítomnost druhu,ano,lok,NA,ano,val
26518091,8522399,Rhinolophus hipposideros,vrápenec malý,Veselý Jaroslav,03.02.2012,03.02.2012,5062662,Koněpruské jeskyně,102,Letouni,CZ0214003: Zlatý kůň,100,0,5062662,100,6050c,2012-02-03,3,2,2012,CZ0214003,Zlatý kůň,Koněpruské jeskyně,0,jedinci,1,CELKOVE_SUM,1,NA,NA,NA,NA,NA,NA,NA,NA
