typ_predmetu_hodnoceni;kod_chu;nazev_chu;druh;feature_code;hodnocene_obdobi_od;hodnocene_obdobi_do;oop;parametr_nazev;parametr_hodnota;parametr_limit;parametr_jednotka;stav;trend;datum_hodnoceni;pracoviste;ind_nadr;metodika
Druh;CZ0723416;Popovické rybníky;Bombina variegata;1193;2022-06-02;2024-05-02;Krajský úřad Zlínského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723416;Popovické rybníky;Bombina variegata;1193;2022-06-02;2024-05-02;Krajský úřad Zlínského kraje;35;50;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723416;Popovické rybníky;Bombina variegata;1193;2022-06-02;2024-05-02;Krajský úřad Zlínského kraje;37;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723416;Popovické rybníky;Bombina variegata;1193;2022-06-02;2024-05-02;Krajský úřad Zlínského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723416;Popovické rybníky;Bombina variegata;1193;2022-06-02;2024-05-02;Krajský úřad Zlínského kraje;130;50;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723416;Popovické rybníky;Bombina variegata;1193;2022-06-02;2024-05-02;Krajský úřad Zlínského kraje;131;2;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723416;Popovické rybníky;Bombina variegata;1193;2022-06-02;2024-05-02;Krajský úřad Zlínského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;27;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;21;2;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;22;20;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;80;NA;50;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;30;NA;50;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;36;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;37;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;130;100;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;131;2;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623801;Přísnotický les;Bombina bombina;1188;2023-05-14;2023-05-14;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;27;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;21;0;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;22;0;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;80;NA;50;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;30;0;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;35;42.86;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;36;28.57;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;130;0;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;setrvalý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Triturus cristatus;1166;2022-05-03;2024-07-15;Krajský úřad Jihomoravského kraje;131;7;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;27;42.86;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;21;1103;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;22;10010;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;80;50;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;30;NA;50;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;32;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;36;28.57;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;37;85.71;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;130;42.86;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;131;7;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0623365;Rakšické louky;Bombina bombina;1188;2022-04-23;2024-07-15;Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;setrvalý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;27;44.44;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;21;24;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;22;120;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;80;16.67;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;30;NA;50;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;31;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;32;77.78;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;33;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;34;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;36;22.22;50;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;37;88.89;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;38;100;50;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;130;5.56;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;131;9;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0723423;Skalky;Bombina bombina;1188;2022-04-27;2024-08-22;Krajský úřad Zlínského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;zhoršující se;2025-07-28;RP SCHKO Bílé Karpaty;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;27;50;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;21;19;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;22;130;NA;adulti;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;80;38.46;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;30;25;30;% lokalit v dobrém stavu;špatný;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;31;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;32;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;33;65;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;34;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;35;80;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;36;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;38;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;130;27.5;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;špatný;setrvalý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Triturus dobrogicus;1993;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;131;20;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;27;47.62;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;21;30;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;22;180;NA;volající samci;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;80;38.46;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;30;NA;30;% lokalit v dobrém stavu;neznámý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;31;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;32;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;33;80.95;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;34;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;36;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;37;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;38;100;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;130;33.33;NA;% lokalit v dobrém stavu;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;131;21;NA;počet dílčích lokalit;nehodnocen;neznámý;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0624119;Soutok - Podluží;Bombina bombina;1188;2022-04-26;2024-08-16;AOPK ČR - RP Jižní Morava, Krajský úřad Jihomoravského kraje;10;NA;NA;hodnocení dílčích parametrů;dobrý;zlepšující se;2025-07-28;RP Jižní Morava;NA;19269
Druh;CZ0713827;Stará Červená Voda - lesní komplex;Bombina variegata;1193;2022-05-04;2024-06-17;Krajský úřad Olomouckého kraje;27;53.33;30;% lokalit v dobrém stavu;dobrý;neznámý;2025-07-28;RP Olomoucko;NA;19269
