.target_id;SITECODE;HABITAT_CODE;REGION_ID;PAIR;DATUM_OLD;DATUM_NEW;PAIR_PRIORITY
1749;CZ0720437;91E0;CZ1124;VMB1_VMB2;2002-07-24;2013-08-24;2
1750;CZ0620181;91E0;CZ1050;VMB1_VMB2;2002-11-19;2012-08-25;2
1751;CZ0620181;91F0;CZ1047;VMB1_VMB2;2002-11-19;2012-09-25;2
1751;CZ0620181;91F0;CZ1050;VMB1_VMB2;2002-11-19;2012-08-25;2
1753;CZ0720422;9170;CZ0003;VMB2_VMB0;2006-09-30;2022-05-11;1
1753;CZ0720422;9170;CZ0122;VMB2_VMB0;2010-09-13;2023-09-15;1
1754;CZ0720422;9180;CZ0003;VMB2_VMB0;2006-09-28;2021-07-18;1
1755;CZ0720422;91E0;CZ0003;VMB2_VMB0;2006-09-30;2022-05-11;1
1755;CZ0720422;91E0;CZ0122;VMB2_VMB0;2010-09-13;2023-09-15;1
1758;CZ0514668;9110;CZ3397;VMB1_VMB2;2002-09-30;2014-09-28;2
1759;CZ0514668;9180;CZ3397;VMB1_VMB2;2002-09-30;2014-09-15;2
1760;CZ0210726;91U0;CZ0467;VMB1_VMB2;2007-05-09;2016-10-21;2
1764;CZ0720192;9130;CZ0596;VMB1_VMB2;2001-07-25;2014-08-11;2
1765;CZ0720192;9170;CZ0596;VMB1_VMB2;2001-09-16;2014-08-11;2
1765;CZ0720192;9170;CZ1406;VMB1_VMB2;2001-07-25;2014-09-10;2
1766;CZ0720192;91E0;CZ0596;VMB1_VMB2;2001-07-25;2014-08-05;2
1769;CZ0514243;9110;CZ0476;VMB1_VMB2;2005-08-01;2012-11-27;2
1770;CZ0310020;9110;CZ1595;VMB1_VMB2;2002-06-01;2017-09-13;2
1770;CZ0310020;9110;CZ1646;VMB1_VMB2;2003-05-02;2012-07-24;2
1777;CZ0610159;9130;CZ0507;VMB2_VMB0;2009-04-16;2021-10-18;1
1778;CZ0610159;9180;CZ0507;VMB2_VMB0;2009-04-16;2021-10-15;1
1780;CZ0420165;91I0;CZ0127;VMB2_VMB0;2007-06-14;2024-05-24;1
1781;CZ0520184;9170;CZ0865;VMB2_VMB0;2009-05-28;2024-09-22;1
1782;CZ0520184;9190;CZ0865;VMB2_VMB0;2009-05-28;2024-09-22;1
1783;CZ0620103;9170;CZ1158;VMB1_VMB2;2002-08-21;2014-05-27;2
1783;CZ0620103;9170;CZ1165;VMB1_VMB2;2002-09-28;2014-05-28;2
1784;CZ0620103;91G0;CZ1158;VMB1_VMB2;2002-08-21;2014-05-27;2
1784;CZ0620103;91G0;CZ1165;VMB1_VMB2;2002-12-31;2014-05-28;2
1785;CZ0620103;91I0;CZ1158;VMB1_VMB2;2002-08-21;2014-05-27;2
1785;CZ0620103;91I0;CZ1165;VMB1_VMB2;2002-08-22;2014-05-28;2
1795;CZ0410151;9170;CZ0858;VMB2_VMB0;2009-05-11;2023-05-06;1
1796;CZ0410151;9180;CZ0858;VMB2_VMB0;2009-05-25;2023-05-06;1
1801;CZ0724430;9130;CZ0545;VMB2_VMB0;2009-06-18;2025-04-19;1
1801;CZ0724430;9130;CZ0551;VMB1_VMB2;2004-06-10;2014-07-31;2
1801;CZ0724430;9130;CZ1135;VMB1_VMB2;2004-06-10;2018-09-29;2
1802;CZ0724430;9170;CZ0545;VMB2_VMB0;2009-06-17;2024-05-30;1
1802;CZ0724430;9170;CZ0551;VMB1_VMB2;2004-06-10;2014-07-17;2
1802;CZ0724430;9170;CZ1135;VMB1_VMB2;2004-06-10;2018-09-27;2
1803;CZ0724430;9180;CZ0545;VMB1_VMB2;2002-08-16;2009-06-18;2
1803;CZ0724430;9180;CZ1135;VMB1_VMB2;2002-05-05;2018-09-27;2
1805;CZ0724430;91E0;CZ0545;VMB2_VMB0;2009-06-18;2025-04-19;1
1805;CZ0724430;91E0;CZ0551;VMB1_VMB2;2002-08-24;2014-07-31;2
1805;CZ0724430;91E0;CZ1135;VMB1_VMB2;2002-09-07;2018-09-29;2
1810;CZ0210027;9110;CZ2638;VMB1_VMB2;2003-07-19;2015-05-18;2
1811;CZ0210027;9130;CZ2616;VMB1_VMB2;2003-05-31;2015-07-30;2
1811;CZ0210027;9130;CZ2638;VMB1_VMB2;2003-07-19;2015-05-16;2
1814;CZ0620084;91E0;CZ0485;VMB2_VMB0;2009-09-02;2023-05-10;1
1814;CZ0620084;91E0;CZ1106;VMB1_VMB2;2004-04-10;2017-04-25;2
1815;CZ0620084;91F0;CZ0485;VMB2_VMB0;2009-09-01;2023-05-12;1
1815;CZ0620084;91F0;CZ1106;VMB1_VMB2;2004-04-10;2017-04-25;2
1818;CZ0620055;91G0;CZ0536;VMB1_VMB2;2004-05-16;2008-09-13;2
1818;CZ0620055;91G0;CZ1082;VMB1_VMB2;2004-05-16;2015-09-16;2
1820;CZ0420004;9170;CZ3175;VMB1_VMB2;2005-08-25;2014-05-30;2
1825;CZ0214015;9130;CZ0163;VMB1_VMB2;2003-09-15;2010-10-05;2
1826;CZ0214015;9170;CZ0163;VMB1_VMB2;2003-09-15;2010-10-05;2
1827;CZ0214015;9180;CZ0163;VMB1_VMB2;2003-09-17;2010-10-05;2
1828;CZ0214015;91E0;CZ0163;VMB1_VMB2;2003-09-17;2010-10-05;2
1829;CZ0214015;91I0;CZ0163;VMB1_VMB2;2003-09-03;2010-09-20;2
1835;CZ0424127;9110;CZ0095;VMB1_VMB2;2004-06-13;2012-08-27;2
1835;CZ0424127;9110;CZ0100;VMB1_VMB2;2003-09-13;2012-08-17;2
1835;CZ0424127;9110;CZ0133;VMB2_VMB0;2007-07-27;2024-06-29;1
1835;CZ0424127;9110;CZ0134;VMB2_VMB0;2007-08-30;2024-07-22;1
1835;CZ0424127;9110;CZ3357;VMB1_VMB2;2005-09-19;2015-06-26;2
1835;CZ0424127;9110;CZ3389;VMB1_VMB2;2003-09-17;2015-08-29;2
1835;CZ0424127;9110;CZ3393;VMB2_VMB0;2009-08-14;2023-07-29;1
1835;CZ0424127;9110;CZ3406;VMB1_VMB2;2003-06-11;2009-08-15;2
1835;CZ0424127;9110;CZ3414;VMB1_VMB2;2005-09-10;2012-08-16;2
1835;CZ0424127;9110;CZ3424;VMB1_VMB2;2005-09-10;2012-08-17;2
1835;CZ0424127;9110;CZ3428;VMB1_VMB2;2003-08-10;2013-10-04;2
1835;CZ0424127;9110;CZ3453;VMB1_VMB2;2005-09-06;2012-09-11;2
1835;CZ0424127;9110;CZ3454;VMB1_VMB2;2003-08-29;2012-10-16;2
1835;CZ0424127;9110;CZ3456;VMB1_VMB2;2005-09-06;2012-08-20;2
1836;CZ0424127;9130;CZ0095;VMB1_VMB2;2004-06-12;2012-08-27;2
1836;CZ0424127;9130;CZ0100;VMB1_VMB2;2003-09-13;2012-08-17;2
1836;CZ0424127;9130;CZ0133;VMB2_VMB0;2007-07-25;2024-06-29;1
1836;CZ0424127;9130;CZ0134;VMB2_VMB0;2007-08-28;2024-07-22;1
1836;CZ0424127;9130;CZ0135;VMB1_VMB2;2002-11-02;2007-08-06;2
1836;CZ0424127;9130;CZ0935;VMB1_VMB2;2003-06-10;2009-02-24;2
1836;CZ0424127;9130;CZ0942;VMB1_VMB2;2002-11-09;2009-03-03;2
1836;CZ0424127;9130;CZ3357;VMB1_VMB2;2003-09-10;2015-05-25;2
1836;CZ0424127;9130;CZ3389;VMB1_VMB2;2004-06-20;2015-08-29;2
1836;CZ0424127;9130;CZ3393;VMB2_VMB0;2009-08-13;2023-07-29;1
1836;CZ0424127;9130;CZ3394;VMB1_VMB2;2003-06-30;2014-04-17;2
1836;CZ0424127;9130;CZ3406;VMB1_VMB2;2003-06-10;2009-08-15;2
1836;CZ0424127;9130;CZ3414;VMB1_VMB2;2005-09-10;2012-08-16;2
1836;CZ0424127;9130;CZ3424;VMB1_VMB2;2005-09-10;2012-08-17;2
1836;CZ0424127;9130;CZ3428;VMB1_VMB2;2003-08-10;2013-10-04;2
1836;CZ0424127;9130;CZ3437;VMB1_VMB2;2002-04-27;2013-08-20;2
1836;CZ0424127;9130;CZ3453;VMB1_VMB2;2005-09-06;2012-09-11;2
1836;CZ0424127;9130;CZ3454;VMB1_VMB2;2003-07-21;2012-10-21;2
1836;CZ0424127;9130;CZ3456;VMB1_VMB2;2001-10-15;2012-08-20;2
1837;CZ0424127;9180;CZ0100;VMB1_VMB2;2003-08-31;2012-07-13;2
1837;CZ0424127;9180;CZ0133;VMB2_VMB0;2007-07-09;2024-06-09;1
1837;CZ0424127;9180;CZ0134;VMB2_VMB0;2007-08-27;2023-10-11;1
1837;CZ0424127;9180;CZ3389;VMB1_VMB2;2002-08-05;2015-05-09;2
1837;CZ0424127;9180;CZ3393;VMB2_VMB0;2009-08-10;2023-07-28;1
1837;CZ0424127;9180;CZ3414;VMB1_VMB2;2004-05-09;2012-05-30;2
1837;CZ0424127;9180;CZ3424;VMB1_VMB2;2004-06-09;2012-08-15;2
1837;CZ0424127;9180;CZ3428;VMB1_VMB2;2003-09-13;2013-09-13;2
1837;CZ0424127;9180;CZ3453;VMB1_VMB2;2003-08-29;2012-09-11;2
1837;CZ0424127;9180;CZ3456;VMB1_VMB2;2003-09-12;2012-08-18;2
1838;CZ0424127;9410;CZ0100;VMB1_VMB2;2003-08-31;2012-08-17;2
1838;CZ0424127;9410;CZ0133;VMB2_VMB0;2007-07-24;2024-06-29;1
1838;CZ0424127;9410;CZ0134;VMB1_VMB2;2001-09-25;2007-08-19;2
1838;CZ0424127;9410;CZ0942;VMB1_VMB2;2002-11-09;2009-03-03;2
1838;CZ0424127;9410;CZ3424;VMB1_VMB2;2002-05-04;2012-08-01;2
1838;CZ0424127;9410;CZ3428;VMB1_VMB2;2002-11-09;2013-10-04;2
1838;CZ0424127;9410;CZ3453;VMB1_VMB2;2003-08-01;2012-09-10;2
1838;CZ0424127;9410;CZ3454;VMB1_VMB2;2003-08-07;2012-09-20;2
1838;CZ0424127;9410;CZ3456;VMB1_VMB2;2003-09-12;2012-08-20;2
1839;CZ0424127;91D0;CZ0100;VMB1_VMB2;2003-08-24;2012-07-13;2
1839;CZ0424127;91D0;CZ0133;VMB1_VMB2;2001-10-10;2007-07-27;2
1839;CZ0424127;91D0;CZ3424;VMB1_VMB2;2003-07-07;2012-08-15;2
1839;CZ0424127;91D0;CZ3428;VMB1_VMB2;2002-11-09;2013-10-03;2
1839;CZ0424127;91D0;CZ3437;VMB1_VMB2;2001-07-10;2013-08-20;2
1839;CZ0424127;91D0;CZ3456;VMB1_VMB2;2001-10-10;2012-08-18;2
1840;CZ0424127;91E0;CZ0095;VMB1_VMB2;2004-06-13;2012-08-14;2
1840;CZ0424127;91E0;CZ0133;VMB2_VMB0;2007-07-25;2024-06-29;1
1840;CZ0424127;91E0;CZ0134;VMB2_VMB0;2007-08-31;2024-07-22;1
1840;CZ0424127;91E0;CZ3357;VMB1_VMB2;2002-06-21;2015-04-25;2
1840;CZ0424127;91E0;CZ3389;VMB1_VMB2;2002-08-05;2015-08-20;2
1840;CZ0424127;91E0;CZ3393;VMB2_VMB0;2009-08-13;2023-05-01;1
1840;CZ0424127;91E0;CZ3406;VMB1_VMB2;2002-04-17;2009-08-15;2
1840;CZ0424127;91E0;CZ3424;VMB1_VMB2;2004-06-06;2012-08-10;2
1840;CZ0424127;91E0;CZ3428;VMB1_VMB2;2002-11-09;2013-09-13;2
1840;CZ0424127;91E0;CZ3453;VMB1_VMB2;2003-08-29;2012-09-11;2
1840;CZ0424127;91E0;CZ3454;VMB1_VMB2;2003-07-21;2012-10-19;2
1840;CZ0424127;91E0;CZ3456;VMB1_VMB2;2001-09-27;2012-08-19;2
1848;CZ0410168;9410;CZ0919;VMB1_VMB2;2002-06-11;2008-12-03;2
1849;CZ0410168;91D0;CZ0919;VMB1_VMB2;2002-06-11;2008-12-03;2
1852;CZ0610003;9130;CZ0317;VMB2_VMB0;2007-07-11;2022-08-31;1
1856;CZ0210008;91F0;CZ0877;VMB2_VMB0;2012-09-05;2025-07-04;1
1858;CZ0523267;91E0;CZ2688;VMB1_VMB2;2005-08-22;2017-09-26;2
1858;CZ0523267;91E0;CZ2774;VMB1_VMB2;2005-06-13;2014-07-29;2
1858;CZ0523267;91E0;CZ2864;VMB2_VMB0;2011-09-06;2024-09-11;1
1861;CZ0524045;91E0;CZ0853;VMB1_VMB2;2003-05-25;2011-07-20;2
1862;CZ0524045;91F0;CZ0853;VMB1_VMB2;2005-10-15;2011-07-20;2
1864;CZ0520604;9110;CZ2697;VMB1_VMB2;2002-10-18;2017-08-14;2
1864;CZ0520604;9110;CZ2747;VMB1_VMB2;2005-09-08;2017-10-16;2
1864;CZ0520604;9110;CZ2794;VMB1_VMB2;2002-11-06;2017-10-09;2
1864;CZ0520604;9110;CZ2799;VMB1_VMB2;2005-09-08;2013-10-02;2
1865;CZ0520604;9130;CZ2697;VMB1_VMB2;2002-10-18;2017-08-14;2
1865;CZ0520604;9130;CZ2747;VMB1_VMB2;2005-09-08;2017-09-29;2
1865;CZ0520604;9130;CZ2794;VMB1_VMB2;2002-10-10;2017-10-01;2
1865;CZ0520604;9130;CZ2799;VMB1_VMB2;2005-09-08;2013-10-02;2
1866;CZ0520604;9180;CZ2697;VMB1_VMB2;2002-10-18;2017-04-30;2
1866;CZ0520604;9180;CZ2747;VMB1_VMB2;2005-09-08;2017-10-12;2
1866;CZ0520604;9180;CZ2794;VMB1_VMB2;2002-10-10;2017-10-01;2
1866;CZ0520604;9180;CZ2799;VMB1_VMB2;2002-11-17;2013-10-02;2
1877;CZ0214003;9170;CZ0522;VMB2_VMB0;2008-07-31;2022-10-23;1
1882;CZ0314641;91E0;CZ1347;VMB2_VMB0;2013-09-14;2025-06-28;1
1882;CZ0314641;91E0;CZ1399;VMB2_VMB0;2013-09-14;2025-08-17;1
1884;CZ0620120;9170;CZ1511;VMB2_VMB0;2008-05-16;2022-05-22;1
1885;CZ0620120;91I0;CZ1511;VMB2_VMB0;2008-05-16;2022-05-21;1
1891;CZ0210153;9170;CZ0810;VMB1_VMB2;2004-07-28;2011-09-23;2
1892;CZ0210153;9180;CZ0810;VMB1_VMB2;2004-07-28;2011-09-23;2
1892;CZ0210153;9180;CZ2662;VMB1_VMB2;2004-07-27;2015-09-14;2
1894;CZ0610401;9110;CZ0310;VMB1_VMB2;2002-08-05;2012-08-16;2
1895;CZ0610401;9130;CZ0310;VMB1_VMB2;2001-08-21;2012-08-15;2
1897;CZ0520511;9110;CZ3193;VMB1_VMB2;2004-10-14;2013-12-31;2
1898;CZ0520511;9130;CZ3193;VMB1_VMB2;2001-05-27;2013-08-23;2
1899;CZ0520511;91E0;CZ3193;VMB1_VMB2;2001-05-27;2013-12-31;2
1907;CZ0214050;91H0;CZ0839;VMB1_VMB2;2001-08-19;2013-06-18;2
1907;CZ0214050;91H0;CZ2814;VMB1_VMB2;2001-08-19;2013-07-05;2
1908;CZ0214050;91I0;CZ0839;VMB1_VMB2;2001-08-19;2013-06-18;2
1908;CZ0214050;91I0;CZ2814;VMB1_VMB2;2001-08-19;2013-07-09;2
1918;CZ0420012;91E0;CZ0907;VMB1_VMB2;2001-09-27;2009-01-27;2
1923;CZ0530021;9170;CZ2725;VMB1_VMB2;2004-05-22;2012-08-12;2
1924;CZ0530021;9190;CZ2725;VMB1_VMB2;2001-11-16;2012-08-12;2
1925;CZ0210175;9170;CZ2905;VMB1_VMB2;2005-05-10;2014-06-23;2
1925;CZ0210175;9170;CZ2975;VMB1_VMB2;2005-05-12;2014-06-24;2
1926;CZ0210175;9190;CZ2905;VMB1_VMB2;2001-09-30;2014-06-23;2
1926;CZ0210175;9190;CZ2975;VMB1_VMB2;2002-08-13;2014-06-24;2
1927;CZ0210175;91I0;CZ2905;VMB1_VMB2;2005-05-10;2014-06-23;2
1927;CZ0210175;91I0;CZ2975;VMB1_VMB2;2001-08-13;2014-06-24;2
1928;CZ0310605;91D0;CZ1128;VMB1_VMB2;2003-07-10;2014-08-20;2
1929;CZ0310163;9110;CZ1036;VMB1_VMB2;2003-07-26;2016-09-20;2
1930;CZ0310163;9130;CZ1036;VMB1_VMB2;2003-07-26;2016-09-20;2
1931;CZ0310163;9410;CZ1036;VMB1_VMB2;2003-07-26;2016-09-20;2
